title,provider,price,rating
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
"Wohnung in Huningue, Frankreich,Privatzimmer in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Eigentumswohnung in Saint-Louis, Frankreich,Wohnung in Huningue, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Wohnung in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Privatzimmer in Basel, Schweiz,Privatzimmer in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz,Eigentumswohnung in Saint-Louis, Frankreich,Privatzimmer in Münchenstein, Schweiz,Loft in Basel, Schweiz,Wohnung in Saint-Louis, Frankreich,Wohnung in Basel, Schweiz",[],"<span class=""_tyxjp1"">104 CHF </span>,<span class=""_tyxjp1"">77 CHF </span>,<span class=""_tyxjp1"">76 CHF </span>,<span class=""_tyxjp1"">60 CHF </span>,<span class=""_tyxjp1"">128 CHF </span>,<span class=""_tyxjp1"">122 CHF </span>,<span class=""_tyxjp1"">220 CHF </span>,<span class=""_tyxjp1"">85 CHF </span>,<span class=""_tyxjp1"">123 CHF </span>,<span class=""_tyxjp1"">65 CHF </span>,<span class=""_tyxjp1"">204 CHF </span>,<span class=""_tyxjp1"">100 CHF </span>,<span class=""_tyxjp1"">138 CHF </span>,<span class=""_tyxjp1"">81 CHF </span>","4.29 (7),4.51 (37),4.74 (190),4.81 (119),4.59 (122),4.54 (46),4.52 (42),4.87 (15),4.82 (17),4.69 (13),4.97 (149),3.67 (6),4.59 (27),4.92 (63),4.71 (14),4.67 (3),4.42 (128),Neu"
